question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean
236837000,"[0.19620941579341888, 0.41087448596954346, 0.4738094210624695, 0.19620941579341888, 0.40556642413139343, 0.38075897097587585, 0.19620941579341888, 0.3929772973060608, 0.3912314772605896, 0.44942280650138855, 0.423517644405365, 0.4160253703594208, 0.4530198276042938, 0.411583811044693, 0.41596606373786926, 0.44987592101097107, 0.3912314772605896, 0.19620941579341888, 0.42006418108940125, 0.19620941579341888]","[0.19620941579341888, 0.41087448596954346, 0.4738094210624695, 0.19620941579341888, 0.40556642413139343, 0.38075897097587585, 0.19620941579341888, 0.3929772973060608, 0.3912314772605896, 0.44942280650138855, 0.423517644405365, 0.4160253703594208, 0.4530198276042938, 0.411583811044693, 0.41596606373786926, 0.44987592101097107, 0.3912314772605896, 0.19620941579341888, 0.42006418108940125, 0.19620941579341888]",0.36334861293435095,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",0.2,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>']","['no', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no']",0.4
237350005,"[0.8297680616378784, 0.715523362159729, 0.715523362159729, 0.41353633999824524, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.49959179759025574, 0.715523362159729, 0.4904491603374481, 0.34334173798561096, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729]","[0.8297680616378784, 0.715523362159729, 0.715523362159729, 0.41353633999824524, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.49959179759025574, 0.715523362159729, 0.4904491603374481, 0.34334173798561096, 0.715523362159729, 0.715523362159729, 0.715523362159729, 0.715523362159729]",0.6654768764972687,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no']",0.15,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
237735000,"[0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184]","[0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184, 0.42244505882263184]",0.42244505882263184,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
238029009,"[0.38560599088668823, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766]","[0.38560599088668823, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766, 0.31615808606147766]",0.3196304813027382,"['No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no']",0.25
238029028,"[0.5843898057937622, 0.5843898057937622, 0.66888028383255, 0.66888028383255, 0.7234072089195251, 0.7252596020698547, 0.66888028383255, 0.66888028383255, 0.6635599136352539, 0.6635599136352539, 0.66888028383255, 0.66888028383255, 0.5937270522117615, 0.6818326711654663, 0.66888028383255, 0.6587468981742859, 0.66888028383255, 0.66888028383255, 0.66888028383255, 0.66888028383255]","[0.5843898057937622, 0.5843898057937622, 0.66888028383255, 0.66888028383255, 0.7234072089195251, 0.7252596020698547, 0.66888028383255, 0.66888028383255, 0.6635599136352539, 0.6635599136352539, 0.66888028383255, 0.66888028383255, 0.5937270522117615, 0.6818326711654663, 0.66888028383255, 0.6587468981742859, 0.66888028383255, 0.66888028383255, 0.66888028383255, 0.66888028383255]",0.6618277996778488,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",0.15,"['No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.15
238602007,"[0.6566582322120667, 0.6566582322120667, 0.6277230381965637, 0.6566582322120667, 0.6083032488822937, 0.6566582322120667, 0.6277230381965637, 0.6566582322120667, 0.6566582322120667, 0.6335236430168152, 0.6566582322120667, 0.6566582322120667, 0.6277230381965637, 0.9010533690452576, 0.6566582322120667, 0.6083032488822937, 0.6566582322120667, 0.6500231027603149, 0.5943158268928528, 0.6500231027603149]","[0.6566582322120667, 0.6566582322120667, 0.6277230381965637, 0.6566582322120667, 0.6083032488822937, 0.6566582322120667, 0.6277230381965637, 0.6566582322120667, 0.6566582322120667, 0.6335236430168152, 0.6566582322120667, 0.6566582322120667, 0.6277230381965637, 0.9010533690452576, 0.6566582322120667, 0.6083032488822937, 0.6566582322120667, 0.6500231027603149, 0.5943158268928528, 0.6500231027603149]",0.6547648489475251,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
239274000,"[0.5098101496696472, 0.5169307589530945, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.47648829221725464, 0.5098101496696472, 0.46912500262260437, 0.47648829221725464, 0.5098101496696472, 0.5169307589530945, 0.5098101496696472, 0.44354018568992615, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472]","[0.5098101496696472, 0.5169307589530945, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472, 0.47648829221725464, 0.5098101496696472, 0.46912500262260437, 0.47648829221725464, 0.5098101496696472, 0.5169307589530945, 0.5098101496696472, 0.44354018568992615, 0.5098101496696472, 0.5098101496696472, 0.5098101496696472]",0.5018422693014145,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no']",0.7
240028005,"[0.7969253659248352, 0.8358858227729797, 0.7969253659248352, 0.7969253659248352, 0.7718434929847717, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7849791049957275, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7718434929847717, 0.7969253659248352, 0.7969253659248352, 0.7849791049957275]","[0.7969253659248352, 0.8358858227729797, 0.7969253659248352, 0.7969253659248352, 0.7718434929847717, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7849791049957275, 0.7969253659248352, 0.7969253659248352, 0.7969253659248352, 0.7718434929847717, 0.7969253659248352, 0.7969253659248352, 0.7849791049957275]",0.7951705753803253,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
240455001,"[0.37805718183517456, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863]","[0.37805718183517456, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863, 0.3394990861415863]",0.3414269909262657,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no']",0.35
241880004,"[0.47537699341773987, 0.6313670873641968, 0.2934044897556305, 0.45051050186157227, 0.5891255140304565, 0.5616356134414673, 0.5160162448883057, 0.2934044897556305, 0.769946277141571, 0.2934044897556305, 0.45810630917549133, 0.49293944239616394, 0.3463202118873596, 0.2934044897556305, 0.2934044897556305, 0.8315537571907043, 0.5969619154930115, 0.2934044897556305, 0.2934044897556305, 0.4473094046115875]","[0.47537699341773987, 0.6313670873641968, 0.2934044897556305, 0.45051050186157227, 0.5891255140304565, 0.5616356134414673, 0.5160162448883057, 0.2934044897556305, 0.769946277141571, 0.2934044897556305, 0.45810630917549133, 0.49293944239616394, 0.3463202118873596, 0.2934044897556305, 0.2934044897556305, 0.8315537571907043, 0.5969619154930115, 0.2934044897556305, 0.2934044897556305, 0.4473094046115875]",0.4610500350594521,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes']",0.6,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes']",0.65
243204001,"[0.34015631675720215, 0.4209566116333008, 0.5973730087280273, 0.5481898188591003, 0.4433292746543884, 0.4514171779155731, 0.3699977397918701, 0.3065270483493805, 0.3735329806804657, 0.5041197538375854, 0.3699977397918701, 0.5241815447807312, 0.38630032539367676, 0.336985319852829, 0.40845370292663574, 0.336985319852829, 0.3065270483493805, 0.3549918830394745, 0.3065270483493805, 0.503227174282074]","[0.34015631675720215, 0.4209566116333008, 0.5973730087280273, 0.5481898188591003, 0.4433292746543884, 0.4514171779155731, 0.3699977397918701, 0.3065270483493805, 0.3735329806804657, 0.5041197538375854, 0.3699977397918701, 0.5241815447807312, 0.38630032539367676, 0.336985319852829, 0.40845370292663574, 0.336985319852829, 0.3065270483493805, 0.3549918830394745, 0.3065270483493805, 0.503227174282074]",0.40948884189128876,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no']",0.25,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes']",0.8
243401000,"[0.5282596349716187, 0.6190107464790344, 0.5601924657821655, 0.5607638955116272, 0.5477665066719055, 0.5117623805999756, 0.4857217073440552, 0.6252092719078064, 0.36931508779525757, 0.5843304991722107, 0.5719459056854248, 0.6246370077133179, 0.48309969902038574, 0.6588566303253174, 0.5800547003746033, 0.5454370379447937, 0.5295218825340271, 0.6921219825744629, 0.6018276214599609, 0.6361271142959595]","[0.5282596349716187, 0.6190107464790344, 0.5601924657821655, 0.5607638955116272, 0.5477665066719055, 0.5117623805999756, 0.4857217073440552, 0.6252092719078064, 0.36931508779525757, 0.5843304991722107, 0.5719459056854248, 0.6246370077133179, 0.48309969902038574, 0.6588566303253174, 0.5800547003746033, 0.5454370379447937, 0.5295218825340271, 0.6921219825744629, 0.6018276214599609, 0.6361271142959595]",0.5657980889081955,"['Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no']",0.65,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
